20160712T,88.0,88.0,88.0,88.0,0
20160713T,86.0,86.0,86.0,86.0,0
20160714T,90.0,90.0,90.0,90.0,0
20160715T,89.0,89.0,89.0,89.0,0
20160718T,91.0,91.0,91.0,91.0,0
20160719T,87.0,87.0,87.0,87.0,0
20160720T,90.0,90.0,90.0,90.0,0
20160721T,85.0,85.0,85.0,85.0,0
20160722T,86.0,86.0,86.0,86.0,0
20160725T,85.0,85.0,85.0,85.0,0
20160726T,85.0,85.0,85.0,85.0,0
20160727T,82.0,82.0,82.0,82.0,0
20160728T,82.0,82.0,82.0,82.0,0
20160729T,79.0,79.0,79.0,79.0,0
20160801T,77.0,77.0,77.0,77.0,0
20160802T,77.0,77.0,77.0,77.0,0
20160803T,81.0,81.0,81.0,81.0,0
20160804T,80.0,80.0,80.0,80.0,0
20160805T,86.0,86.0,86.0,86.0,0
20160808T,84.0,84.0,84.0,84.0,0
20160809T,80.0,80.0,80.0,80.0,0
20160810T,74.0,74.0,74.0,74.0,0
20160811T,80.0,80.0,80.0,80.0,0
20160812T,75.0,75.0,75.0,75.0,0
20160815T,81.0,81.0,81.0,81.0,0
20160816T,77.0,77.0,77.0,77.0,0
20160817T,76.0,76.0,76.0,76.0,0
20160818T,78.0,78.0,78.0,78.0,0
20160819T,77.0,77.0,77.0,77.0,0
20160822T,72.0,72.0,72.0,72.0,0
20160823T,76.0,76.0,76.0,76.0,0
20160824T,69.0,69.0,69.0,69.0,0
20160825T,66.0,66.0,66.0,66.0,0
20160826T,63.0,63.0,63.0,63.0,0
20160829T,64.0,64.0,64.0,64.0,0
20160830T,64.0,64.0,64.0,64.0,0
20160831T,61.0,61.0,61.0,61.0,0
20160901T,62.0,62.0,62.0,62.0,0
20160902T,65.0,65.0,65.0,65.0,0
20160906T,65.0,65.0,65.0,65.0,0
20160907T,65.0,65.0,65.0,65.0,0
20160908T,70.0,70.0,70.0,70.0,0
20160909T,43.0,43.0,43.0,43.0,0
20160912T,58.0,58.0,58.0,58.0,0
20160913T,35.0,35.0,35.0,35.0,0
20160914T,33.0,33.0,33.0,33.0,0
20160915T,43.0,43.0,43.0,43.0,0
20160916T,43.0,43.0,43.0,43.0,0
20160919T,44.0,44.0,44.0,44.0,0
20160920T,45.0,45.0,45.0,45.0,0
20160921T,56.0,56.0,56.0,56.0,0
20160922T,60.0,60.0,60.0,60.0,0
20160923T,54.0,54.0,54.0,54.0,0
20160926T,41.0,41.0,41.0,41.0,0
20160927T,45.0,45.0,45.0,45.0,0
20160928T,51.0,51.0,51.0,51.0,0
20160929T,37.0,37.0,37.0,37.0,0
20160930T,49.0,49.0,49.0,49.0,0
20161003T,45.0,45.0,45.0,45.0,0
20161004T,43.0,43.0,43.0,43.0,0
20161005T,51.0,51.0,51.0,51.0,0
20161006T,53.0,53.0,53.0,53.0,0
20161007T,51.0,51.0,51.0,51.0,0
20161010T,57.0,57.0,57.0,57.0,0
20161011T,43.0,43.0,43.0,43.0,0
20161012T,45.0,45.0,45.0,45.0,0
20161013T,34.0,34.0,34.0,34.0,0
20161014T,41.0,41.0,41.0,41.0,0
20161017T,33.0,33.0,33.0,33.0,0
20161018T,40.0,40.0,40.0,40.0,0
20161019T,39.0,39.0,39.0,39.0,0
20161020T,38.0,38.0,38.0,38.0,0
20161021T,43.0,43.0,43.0,43.0,0
20161024T,53.0,53.0,53.0,53.0,0
20161025T,48.0,48.0,48.0,48.0,0
20161026T,43.0,43.0,43.0,43.0,0
20161027T,46.0,46.0,46.0,46.0,0
20161028T,32.0,32.0,32.0,32.0,0
20161031T,30.0,30.0,30.0,30.0,0
20161101T,21.0,21.0,21.0,21.0,0
20161102T,17.0,17.0,17.0,17.0,0
20161103T,14.0,14.0,14.0,14.0,0
20161104T,14.0,14.0,14.0,14.0,0
20161107T,33.0,33.0,33.0,33.0,0
20161108T,33.0,33.0,33.0,33.0,0
20161109T,43.0,43.0,43.0,43.0,0
20161110T,45.0,45.0,45.0,45.0,0
20161111T,48.0,48.0,48.0,48.0,0
20161114T,53.0,53.0,53.0,53.0,0
20161115T,63.0,63.0,63.0,63.0,0
20161116T,60.0,60.0,60.0,60.0,0
20161117T,63.0,63.0,63.0,63.0,0
20161118T,61.0,61.0,61.0,61.0,0
20161121T,67.0,67.0,67.0,67.0,0
20161122T,67.0,67.0,67.0,67.0,0
20161123T,70.0,70.0,70.0,70.0,0
20161125T,72.0,72.0,72.0,72.0,0
20161128T,70.0,70.0,70.0,70.0,0
20161129T,71.0,71.0,71.0,71.0,0
20161130T,73.0,73.0,73.0,73.0,0
20161201T,71.0,71.0,71.0,71.0,0
20161202T,71.0,71.0,71.0,71.0,0
20161205T,75.0,75.0,75.0,75.0,0
20161206T,77.0,77.0,77.0,77.0,0
20161207T,83.0,83.0,83.0,83.0,0
20161208T,85.0,85.0,85.0,85.0,0
20161209T,87.0,87.0,87.0,87.0,0
20161212T,87.0,87.0,87.0,87.0,0
20161213T,88.0,88.0,88.0,88.0,0
20161214T,86.0,86.0,86.0,86.0,0
20161215T,86.0,86.0,86.0,86.0,0
20161216T,84.0,84.0,84.0,84.0,0
20161219T,82.0,82.0,82.0,82.0,0
20161220T,79.0,79.0,79.0,79.0,0
20161221T,74.0,74.0,74.0,74.0,0
20161222T,71.0,71.0,71.0,71.0,0
20161223T,66.0,66.0,66.0,66.0,0
20161227T,70.0,70.0,70.0,70.0,0
20161228T,64.0,64.0,64.0,64.0,0
20161229T,64.0,64.0,64.0,64.0,0
20161230T,58.0,58.0,58.0,58.0,0
20170103T,71.0,71.0,71.0,71.0,0
20170104T,71.0,71.0,71.0,71.0,0
20170105T,68.0,68.0,68.0,68.0,0
20170106T,70.0,70.0,70.0,70.0,0
20170109T,66.0,66.0,66.0,66.0,0
20170110T,62.0,62.0,62.0,62.0,0
20170111T,61.0,61.0,61.0,61.0,0
20170112T,55.0,55.0,55.0,55.0,0
20170113T,57.0,57.0,57.0,57.0,0
20170117T,57.0,57.0,57.0,57.0,0
20170118T,56.0,56.0,56.0,56.0,0
20170119T,53.0,53.0,53.0,53.0,0
20170120T,54.0,54.0,54.0,54.0,0
20170123T,49.0,49.0,49.0,49.0,0
20170124T,54.0,54.0,54.0,54.0,0
20170125T,62.0,62.0,62.0,62.0,0
20170126T,57.0,57.0,57.0,57.0,0
20170127T,59.0,59.0,59.0,59.0,0
20170130T,53.0,53.0,53.0,53.0,0
20170131T,54.0,54.0,54.0,54.0,0
20170201T,53.0,53.0,53.0,53.0,0
20170202T,51.0,51.0,51.0,51.0,0
20170203T,60.0,60.0,60.0,60.0,0
20170206T,56.0,56.0,56.0,56.0,0
20170207T,56.0,56.0,56.0,56.0,0
20170208T,61.0,61.0,61.0,61.0,0
20170209T,69.0,69.0,69.0,69.0,0
20170210T,69.0,69.0,69.0,69.0,0
20170213T,74.0,74.0,74.0,74.0,0
20170214T,79.0,79.0,79.0,79.0,0
20170215T,80.0,80.0,80.0,80.0,0
20170216T,78.0,78.0,78.0,78.0,0
20170217T,77.0,77.0,77.0,77.0,0
20170221T,83.0,83.0,83.0,83.0,0
20170222T,80.0,80.0,80.0,80.0,0
20170223T,75.0,75.0,75.0,75.0,0
20170224T,68.0,68.0,68.0,68.0,0
20170227T,71.0,71.0,71.0,71.0,0
20170228T,64.0,64.0,64.0,64.0,0
20170301T,81.0,81.0,81.0,81.0,0
20170302T,75.0,75.0,75.0,75.0,0
20170303T,74.0,74.0,74.0,74.0,0
20170306T,69.0,69.0,69.0,69.0,0
20170307T,70.0,70.0,70.0,70.0,0
20170308T,62.0,62.0,62.0,62.0,0
20170309T,62.0,62.0,62.0,62.0,0
20170310T,66.0,66.0,66.0,66.0,0
20170313T,64.0,64.0,64.0,64.0,0
20170314T,51.0,51.0,51.0,51.0,0
20170315T,53.0,53.0,53.0,53.0,0
20170316T,51.0,51.0,51.0,51.0,0
20170317T,45.0,45.0,45.0,45.0,0
20170320T,42.0,42.0,42.0,42.0,0
20170321T,36.0,36.0,36.0,36.0,0
20170322T,32.0,32.0,32.0,32.0,0
20170323T,30.0,30.0,30.0,30.0,0
20170324T,30.0,30.0,30.0,30.0,0
20170327T,29.0,29.0,29.0,29.0,0
20170328T,34.0,34.0,34.0,34.0,0
20170329T,34.0,34.0,34.0,34.0,0
20170330T,43.0,43.0,43.0,43.0,0
20170331T,47.0,47.0,47.0,47.0,0
20170403T,46.0,46.0,46.0,46.0,0
20170404T,46.0,46.0,46.0,46.0,0
20170405T,43.0,43.0,43.0,43.0,0
20170406T,43.0,43.0,43.0,43.0,0
20170407T,40.0,40.0,40.0,40.0,0
20170410T,37.0,37.0,37.0,37.0,0
20170411T,31.0,31.0,31.0,31.0,0
20170412T,28.0,28.0,28.0,28.0,0
20170413T,25.0,25.0,25.0,25.0,0
20170417T,30.0,30.0,30.0,30.0,0
20170418T,30.0,30.0,30.0,30.0,0
20170419T,30.0,30.0,30.0,30.0,0
20170420T,34.0,34.0,34.0,34.0,0
20170421T,35.0,35.0,35.0,35.0,0
20170424T,39.0,39.0,39.0,39.0,0
20170425T,46.0,46.0,46.0,46.0,0
20170426T,48.0,48.0,48.0,48.0,0
20170427T,50.0,50.0,50.0,50.0,0
20170428T,50.0,50.0,50.0,50.0,0
20170501T,49.0,49.0,49.0,49.0,0
20170502T,51.0,51.0,51.0,51.0,0
20170503T,47.0,47.0,47.0,47.0,0
20170504T,45.0,45.0,45.0,45.0,0
20170505T,47.0,47.0,47.0,47.0,0
20170508T,49.0,49.0,49.0,49.0,0
20170509T,50.0,50.0,50.0,50.0,0
20170510T,61.0,61.0,61.0,61.0,0
20170511T,63.0,63.0,63.0,63.0,0
20170512T,62.0,62.0,62.0,62.0,0
20170515T,64.0,64.0,64.0,64.0,0
20170516T,66.0,66.0,66.0,66.0,0
20170517T,45.0,45.0,45.0,45.0,0
20170518T,43.0,43.0,43.0,43.0,0
20170519T,49.0,49.0,49.0,49.0,0
20170522T,50.0,50.0,50.0,50.0,0
20170523T,45.0,45.0,45.0,45.0,0
20170524T,54.0,54.0,54.0,54.0,0
20170525T,57.0,57.0,57.0,57.0,0
20170526T,58.0,58.0,58.0,58.0,0
20170530T,53.0,53.0,53.0,53.0,0
20170531T,50.0,50.0,50.0,50.0,0
20170601T,58.0,58.0,58.0,58.0,0
20170602T,57.0,57.0,57.0,57.0,0
20170605T,58.0,58.0,58.0,58.0,0
20170606T,55.0,55.0,55.0,55.0,0
20170607T,55.0,55.0,55.0,55.0,0
20170608T,55.0,55.0,55.0,55.0,0
20170609T,54.0,54.0,54.0,54.0,0
20170612T,55.0,55.0,55.0,55.0,0
20170613T,55.0,55.0,55.0,55.0,0
20170614T,52.0,52.0,52.0,52.0,0
20170615T,52.0,52.0,52.0,52.0,0
20170616T,50.0,50.0,50.0,50.0,0
20170619T,57.0,57.0,57.0,57.0,0
20170620T,48.0,48.0,48.0,48.0,0
20170621T,42.0,42.0,42.0,42.0,0
20170622T,50.0,50.0,50.0,50.0,0
20170623T,52.0,52.0,52.0,52.0,0
20170626T,53.0,53.0,53.0,53.0,0
20170627T,48.0,48.0,48.0,48.0,0
20170628T,60.0,60.0,60.0,60.0,0
20170629T,47.0,47.0,47.0,47.0,0
20170630T,49.0,49.0,49.0,49.0,0
20170703T,54.0,54.0,54.0,54.0,0
20170705T,57.0,57.0,57.0,57.0,0
20170706T,44.0,44.0,44.0,44.0,0
20170707T,49.0,49.0,49.0,49.0,0
20170710T,46.0,46.0,46.0,46.0,0
20170711T,41.0,41.0,41.0,41.0,0
20170712T,47.0,47.0,47.0,47.0,0
20170713T,54.0,54.0,54.0,54.0,0
20170714T,64.0,64.0,64.0,64.0,0
20170717T,67.0,67.0,67.0,67.0,0
20170718T,62.0,62.0,62.0,62.0,0
20170719T,74.0,74.0,74.0,74.0,0
20170720T,76.0,76.0,76.0,76.0,0
20170721T,73.0,73.0,73.0,73.0,0
20170724T,72.0,72.0,72.0,72.0,0
20170725T,81.0,81.0,81.0,81.0,0
20170726T,78.0,78.0,78.0,78.0,0
20170727T,73.0,73.0,73.0,73.0,0
20170728T,70.0,70.0,70.0,70.0,0
20170731T,70.0,70.0,70.0,70.0,0
20170801T,65.0,65.0,65.0,65.0,0
20170802T,67.0,67.0,67.0,67.0,0
20170803T,59.0,59.0,59.0,59.0,0
20170804T,64.0,64.0,64.0,64.0,0
20170807T,63.0,63.0,63.0,63.0,0
20170808T,61.0,61.0,61.0,61.0,0
20170809T,54.0,54.0,54.0,54.0,0
20170810T,31.0,31.0,31.0,31.0,0
20170811T,28.0,28.0,28.0,28.0,0
20170814T,39.0,39.0,39.0,39.0,0
20170815T,36.0,36.0,36.0,36.0,0
20170816T,34.0,34.0,34.0,34.0,0
20170817T,19.0,19.0,19.0,19.0,0
20170818T,17.0,17.0,17.0,17.0,0
20170821T,15.0,15.0,15.0,15.0,0
20170822T,23.0,23.0,23.0,23.0,0
20170823T,19.0,19.0,19.0,19.0,0
20170824T,22.0,22.0,22.0,22.0,0
20170825T,27.0,27.0,27.0,27.0,0
20170828T,29.0,29.0,29.0,29.0,0
20170829T,28.0,28.0,28.0,28.0,0
20170830T,35.0,35.0,35.0,35.0,0
20170831T,43.0,43.0,43.0,43.0,0
20170901T,50.0,50.0,50.0,50.0,0
20170905T,35.0,35.0,35.0,35.0,0
20170906T,41.0,41.0,41.0,41.0,0
20170907T,38.0,38.0,38.0,38.0,0
20170908T,38.0,38.0,38.0,38.0,0
20170911T,53.0,53.0,53.0,53.0,0
20170912T,63.0,63.0,63.0,63.0,0
20170913T,68.0,68.0,68.0,68.0,0
20170914T,68.0,68.0,68.0,68.0,0
20170915T,77.0,77.0,77.0,77.0,0
20170918T,80.0,80.0,80.0,80.0,0
20170919T,81.0,81.0,81.0,81.0,0
20170920T,79.0,79.0,79.0,79.0,0
20170921T,73.0,73.0,73.0,73.0,0
20170922T,70.0,70.0,70.0,70.0,0
20170925T,65.0,65.0,65.0,65.0,0
20170926T,67.0,67.0,67.0,67.0,0
20170927T,78.0,78.0,78.0,78.0,0
20170928T,79.0,79.0,79.0,79.0,0
20170929T,85.0,85.0,85.0,85.0,0
20171002T,89.0,89.0,89.0,89.0,0
20171003T,92.0,92.0,92.0,92.0,0
20171004T,91.0,91.0,91.0,91.0,0
20171005T,95.0,95.0,95.0,95.0,0
20171006T,92.0,92.0,92.0,92.0,0
20171009T,84.0,84.0,84.0,84.0,0
20171010T,85.0,85.0,85.0,85.0,0
20171011T,83.0,83.0,83.0,83.0,0
20171012T,77.0,77.0,77.0,77.0,0
20171013T,73.0,73.0,73.0,73.0,0
20171016T,78.0,78.0,78.0,78.0,0
20171017T,78.0,78.0,78.0,78.0,0
20171018T,82.0,82.0,82.0,82.0,0
20171019T,83.0,83.0,83.0,83.0,0
20171020T,90.0,90.0,90.0,90.0,0
20171023T,85.0,85.0,85.0,85.0,0
20171024T,87.0,87.0,87.0,87.0,0
20171025T,75.0,75.0,75.0,75.0,0
20171026T,71.0,71.0,71.0,71.0,0
20171027T,73.0,73.0,73.0,73.0,0
20171030T,74.0,74.0,74.0,74.0,0
20171031T,65.0,65.0,65.0,65.0,0
20171101T,72.0,72.0,72.0,72.0,0
20171102T,69.0,69.0,69.0,69.0,0
20171103T,66.0,66.0,66.0,66.0,0
20171106T,68.0,68.0,68.0,68.0,0
20171107T,58.0,58.0,58.0,58.0,0
20171108T,54.0,54.0,54.0,54.0,0
20171109T,54.0,54.0,54.0,54.0,0
20171110T,54.0,54.0,54.0,54.0,0
20171113T,53.0,53.0,53.0,53.0,0
20171114T,49.0,49.0,49.0,49.0,0
20171115T,36.0,36.0,36.0,36.0,0
20171116T,50.0,50.0,50.0,50.0,0
20171117T,44.0,44.0,44.0,44.0,0
20171120T,50.0,50.0,50.0,50.0,0
20171121T,54.0,54.0,54.0,54.0,0
20171122T,54.0,54.0,54.0,54.0,0
20171124T,59.0,59.0,59.0,59.0,0
20171127T,51.0,51.0,51.0,51.0,0
20171128T,64.0,64.0,64.0,64.0,0
20171129T,67.0,67.0,67.0,67.0,0
20171130T,73.0,73.0,73.0,73.0,0
20171201T,70.0,70.0,70.0,70.0,0
20171204T,64.0,64.0,64.0,64.0,0
20171205T,63.0,63.0,63.0,63.0,0
20171206T,60.0,60.0,60.0,60.0,0
20171207T,60.0,60.0,60.0,60.0,0
20171208T,64.0,64.0,64.0,64.0,0
20171211T,62.0,62.0,62.0,62.0,0
20171212T,66.0,66.0,66.0,66.0,0
20171213T,67.0,67.0,67.0,67.0,0
20171214T,66.0,66.0,66.0,66.0,0
20171215T,68.0,68.0,68.0,68.0,0
20171218T,74.0,74.0,74.0,74.0,0
20171219T,73.0,73.0,73.0,73.0,0
20171220T,72.0,72.0,72.0,72.0,0
20171221T,68.0,68.0,68.0,68.0,0
20171222T,66.0,66.0,66.0,66.0,0
20171226T,64.0,64.0,64.0,64.0,0
20171227T,61.0,61.0,61.0,61.0,0
20171228T,62.0,62.0,62.0,62.0,0
20171229T,53.0,53.0,53.0,53.0,0
20180102T,63.0,63.0,63.0,63.0,0
20180103T,67.0,67.0,67.0,67.0,0
20180104T,72.0,72.0,72.0,72.0,0
20180105T,75.0,75.0,75.0,75.0,0
20180108T,75.0,75.0,75.0,75.0,0
20180109T,76.0,76.0,76.0,76.0,0
20180110T,75.0,75.0,75.0,75.0,0
20180111T,77.0,77.0,77.0,77.0,0
20180112T,79.0,79.0,79.0,79.0,0
20180116T,75.0,75.0,75.0,75.0,0
20180117T,75.0,75.0,75.0,75.0,0
20180118T,72.0,72.0,72.0,72.0,0
20180119T,80.0,80.0,80.0,80.0,0
20180122T,79.0,79.0,79.0,79.0,0
20180123T,78.0,78.0,78.0,78.0,0
20180124T,78.0,78.0,78.0,78.0,0
20180125T,77.0,77.0,77.0,77.0,0
20180126T,79.0,79.0,79.0,79.0,0
20180129T,68.0,68.0,68.0,68.0,0
20180130T,62.0,62.0,62.0,62.0,0
20180131T,61.0,61.0,61.0,61.0,0
20180201T,58.0,58.0,58.0,58.0,0
20180202T,40.0,40.0,40.0,40.0,0
20180205T,17.0,17.0,17.0,17.0,0
20180206T,18.0,18.0,18.0,18.0,0
20180207T,16.0,16.0,16.0,16.0,0
20180208T,8.0,8.0,8.0,8.0,0
20180209T,10.0,10.0,10.0,10.0,0
20180212T,12.0,12.0,12.0,12.0,0
20180213T,13.0,13.0,13.0,13.0,0
20180214T,11.0,11.0,11.0,11.0,0
20180215T,15.0,15.0,15.0,15.0,0
20180216T,18.0,18.0,18.0,18.0,0
20180220T,17.0,17.0,17.0,17.0,0
20180221T,18.0,18.0,18.0,18.0,0
20180222T,15.0,15.0,15.0,15.0,0
20180223T,18.0,18.0,18.0,18.0,0
20180226T,20.0,20.0,20.0,20.0,0
20180227T,17.0,17.0,17.0,17.0,0
20180228T,12.0,12.0,12.0,12.0,0
20180301T,8.0,8.0,8.0,8.0,0
20180302T,10.0,10.0,10.0,10.0,0
20180305T,14.0,14.0,14.0,14.0,0
20180306T,26.0,26.0,26.0,26.0,0
20180307T,20.0,20.0,20.0,20.0,0
20180308T,20.0,20.0,20.0,20.0,0
20180309T,44.0,44.0,44.0,44.0,0
20180312T,40.0,40.0,40.0,40.0,0
20180313T,36.0,36.0,36.0,36.0,0
20180314T,30.0,30.0,30.0,30.0,0
20180315T,21.0,21.0,21.0,21.0,0
20180316T,19.0,19.0,19.0,19.0,0
20180319T,14.0,14.0,14.0,14.0,0
20180320T,15.0,15.0,15.0,15.0,0
20180321T,16.0,16.0,16.0,16.0,0
20180322T,9.0,9.0,9.0,9.0,0
20180323T,7.0,7.0,7.0,7.0,0
20180326T,8.0,8.0,8.0,8.0,0
20180327T,7.0,7.0,7.0,7.0,0
20180328T,6.0,6.0,6.0,6.0,0
20180329T,8.0,8.0,8.0,8.0,0
20180402T,7.0,7.0,7.0,7.0,0
20180403T,9.0,9.0,9.0,9.0,0
20180404T,11.0,11.0,11.0,11.0,0
20180405T,13.0,13.0,13.0,13.0,0
20180406T,9.0,9.0,9.0,9.0,0
20180409T,12.0,12.0,12.0,12.0,0
20180410T,17.0,17.0,17.0,17.0,0
20180411T,17.0,17.0,17.0,17.0,0
20180412T,22.0,22.0,22.0,22.0,0
20180413T,23.0,23.0,23.0,23.0,0
20180416T,25.0,25.0,25.0,25.0,0
20180417T,28.0,28.0,28.0,28.0,0
20180418T,32.0,32.0,32.0,32.0,0
20180419T,32.0,32.0,32.0,32.0,0
20180420T,38.0,38.0,38.0,38.0,0
20180423T,40.0,40.0,40.0,40.0,0
20180424T,33.0,33.0,33.0,33.0,0
20180425T,38.0,38.0,38.0,38.0,0
20180426T,42.0,42.0,42.0,42.0,0
20180427T,40.0,40.0,40.0,40.0,0
20180430T,42.0,42.0,42.0,42.0,0
20180501T,42.0,42.0,42.0,42.0,0
20180502T,38.0,38.0,38.0,38.0,0
20180503T,32.0,32.0,32.0,32.0,0
20180504T,40.0,40.0,40.0,40.0,0
20180507T,44.0,44.0,44.0,44.0,0
20180508T,41.0,41.0,41.0,41.0,0
20180509T,49.0,49.0,49.0,49.0,0
20180510T,54.0,54.0,54.0,54.0,0
20180511T,55.0,55.0,55.0,55.0,0
20180514T,54.0,54.0,54.0,54.0,0
20180515T,52.0,52.0,52.0,52.0,0
20180516T,55.0,55.0,55.0,55.0,0
20180517T,55.0,55.0,55.0,55.0,0
20180518T,52.0,52.0,52.0,52.0,0
20180521T,56.0,56.0,56.0,56.0,0
20180522T,59.0,59.0,59.0,59.0,0
20180523T,54.0,54.0,54.0,54.0,0
20180524T,48.0,48.0,48.0,48.0,0
20180525T,44.0,44.0,44.0,44.0,0
20180529T,34.0,34.0,34.0,34.0,0
20180530T,42.0,42.0,42.0,42.0,0
20180531T,43.0,43.0,43.0,43.0,0
20180601T,52.0,52.0,52.0,52.0,0
20180604T,55.0,55.0,55.0,55.0,0
20180605T,58.0,58.0,58.0,58.0,0
20180606T,65.0,65.0,65.0,65.0,0
20180607T,62.0,62.0,62.0,62.0,0
20180608T,63.0,63.0,63.0,63.0,0
20180611T,65.0,65.0,65.0,65.0,0
20180612T,65.0,65.0,65.0,65.0,0
20180613T,63.0,63.0,63.0,63.0,0
20180614T,63.0,63.0,63.0,63.0,0
20180615T,61.0,61.0,61.0,61.0,0
20180618T,61.0,61.0,61.0,61.0,0
20180619T,53.0,53.0,53.0,53.0,0
20180620T,57.0,57.0,57.0,57.0,0
20180621T,52.0,52.0,52.0,52.0,0
20180622T,53.0,53.0,53.0,53.0,0
20180625T,42.0,42.0,42.0,42.0,0
20180626T,47.0,47.0,47.0,47.0,0
20180627T,36.0,36.0,36.0,36.0,0
20180628T,39.0,39.0,39.0,39.0,0
20180629T,34.0,34.0,34.0,34.0,0
20180702T,35.0,35.0,35.0,35.0,0
20180703T,32.0,32.0,32.0,32.0,0
20180705T,33.0,33.0,33.0,33.0,0
20180706T,40.0,40.0,40.0,40.0,0
20180709T,47.0,47.0,47.0,47.0,0
20180710T,49.0,49.0,49.0,49.0,0
20180711T,41.0,41.0,41.0,41.0,0
20180712T,49.0,49.0,49.0,49.0,0
20180713T,47.0,47.0,47.0,47.0,0
20180716T,45.0,45.0,45.0,45.0,0
20180717T,49.0,49.0,49.0,49.0,0
20180718T,56.0,56.0,56.0,56.0,0
20180719T,50.0,50.0,50.0,50.0,0
20180720T,53.0,53.0,53.0,53.0,0
20180723T,58.0,58.0,58.0,58.0,0
20180724T,64.0,64.0,64.0,64.0,0
20180725T,70.0,70.0,70.0,70.0,0
20180726T,72.0,72.0,72.0,72.0,0
20180727T,67.0,67.0,67.0,67.0,0
20180730T,64.0,64.0,64.0,64.0,0
20180731T,66.0,66.0,66.0,66.0,0
20180801T,66.0,66.0,66.0,66.0,0
20180802T,68.0,68.0,68.0,68.0,0
20180803T,71.0,71.0,71.0,71.0,0
20180806T,72.0,72.0,72.0,72.0,0
20180807T,73.0,73.0,73.0,73.0,0
20180808T,74.0,74.0,74.0,74.0,0
20180809T,70.0,70.0,70.0,70.0,0
20180810T,60.0,60.0,60.0,60.0,0
20180813T,56.0,56.0,56.0,56.0,0
20180814T,58.0,58.0,58.0,58.0,0
20180815T,46.0,46.0,46.0,46.0,0
20180816T,51.0,51.0,51.0,51.0,0
20180817T,54.0,54.0,54.0,54.0,0
20180820T,55.0,55.0,55.0,55.0,0
20180821T,61.0,61.0,61.0,61.0,0
20180822T,61.0,61.0,61.0,61.0,0
20180823T,59.0,59.0,59.0,59.0,0
20180824T,68.0,68.0,68.0,68.0,0
20180827T,77.0,77.0,77.0,77.0,0
20180828T,74.0,74.0,74.0,74.0,0
20180829T,78.0,78.0,78.0,78.0,0
20180830T,73.0,73.0,73.0,73.0,0
20180831T,71.0,71.0,71.0,71.0,0
20180904T,67.0,67.0,67.0,67.0,0
20180905T,62.0,62.0,62.0,62.0,0
20180906T,53.0,53.0,53.0,53.0,0
20180907T,52.0,52.0,52.0,52.0,0
20180910T,56.0,56.0,56.0,56.0,0
20180911T,59.0,59.0,59.0,59.0,0
20180912T,59.0,59.0,59.0,59.0,0
20180913T,72.0,72.0,72.0,72.0,0
20180914T,73.0,73.0,73.0,73.0,0
20180917T,67.0,67.0,67.0,67.0,0
20180918T,73.0,73.0,73.0,73.0,0
20180919T,71.0,71.0,71.0,71.0,0
20180920T,74.0,74.0,74.0,74.0,0
20180921T,75.0,75.0,75.0,75.0,0
20180924T,70.0,70.0,70.0,70.0,0
20180925T,64.0,64.0,64.0,64.0,0
20180926T,53.0,53.0,53.0,53.0,0
20180927T,48.0,48.0,48.0,48.0,0
20180928T,47.0,47.0,47.0,47.0,0
20181001T,49.0,49.0,49.0,49.0,0
20181002T,45.0,45.0,45.0,45.0,0
20181003T,51.0,51.0,51.0,51.0,0
20181004T,43.0,43.0,43.0,43.0,0
20181005T,33.0,33.0,33.0,33.0,0
20181008T,28.0,28.0,28.0,28.0,0
20181009T,23.0,23.0,23.0,23.0,0
20181010T,8.0,8.0,8.0,8.0,0
20181011T,5.0,5.0,5.0,5.0,0
20181012T,11.0,11.0,11.0,11.0,0
20181015T,11.0,11.0,11.0,11.0,0
20181016T,13.0,13.0,13.0,13.0,0
20181017T,14.0,14.0,14.0,14.0,0
20181018T,12.0,12.0,12.0,12.0,0
20181019T,14.0,14.0,14.0,14.0,0
20181022T,16.0,16.0,16.0,16.0,0
20181023T,12.0,12.0,12.0,12.0,0
20181024T,6.0,6.0,6.0,6.0,0
20181025T,9.0,9.0,9.0,9.0,0
20181026T,7.0,7.0,7.0,7.0,0
20181029T,7.0,7.0,7.0,7.0,0
20181030T,10.0,10.0,10.0,10.0,0
20181031T,7.0,7.0,7.0,7.0,0
20181101T,6.0,6.0,6.0,6.0,0
20181102T,8.0,8.0,8.0,8.0,0
20181105T,9.0,9.0,9.0,9.0,0
20181106T,12.0,12.0,12.0,12.0,0
20181107T,25.0,25.0,25.0,25.0,0
20181108T,29.0,29.0,29.0,29.0,0
20181109T,18.0,18.0,18.0,18.0,0
20181112T,11.0,11.0,11.0,11.0,0
20181113T,10.0,10.0,10.0,10.0,0
20181114T,7.0,7.0,7.0,7.0,0
20181115T,10.0,10.0,10.0,10.0,0
20181116T,10.0,10.0,10.0,10.0,0
20181119T,8.0,8.0,8.0,8.0,0
20181120T,7.0,7.0,7.0,7.0,0
20181121T,13.0,13.0,13.0,13.0,0
20181123T,9.0,9.0,9.0,9.0,0
20181126T,17.0,17.0,17.0,17.0,0
20181127T,19.0,19.0,19.0,19.0,0
20181128T,23.0,23.0,23.0,23.0,0
20181129T,23.0,23.0,23.0,23.0,0
20181130T,22.0,22.0,22.0,22.0,0
20181203T,32.0,32.0,32.0,32.0,0
20181204T,20.0,20.0,20.0,20.0,0
20181206T,15.0,15.0,15.0,15.0,0
20181207T,11.0,11.0,11.0,11.0,0
